Lambda,phi_a,sigma_a,alpha,phi_b,sigma_b,weight
2.786931473574776,0.042712929777776534,0.007825931950887575,2.2937795024192855,0.04170642696842885,0.041904741543012144,0.0
2.463674296038662,0.041567729543410745,0.08440759766565302,2.6992403613014537,0.11621679128093991,0.09386309900912532,0.0
1.7198905311674397,-0.06510331099068523,0.007520975330915589,2.966829884071707,0.13463351531144252,0.1033605555314859,0.0
2.9375803426202447,-0.05962042255420037,0.010788473871266809,1.1863418424695418,0.026785622251375416,0.012221673230544095,0.0
2.9360474241224086,0.012225321693895216,0.031433038069695995,2.1636636889165297,0.05880963473495929,0.02319907311450226,0.0
2.7557118193667782,-0.09515230314297027,0.05007781003870346,0.9012649199017491,0.02508752719000692,0.03185948576416156,0.0
1.7412456133683683,-0.04120903837823012,0.007723443470363213,1.929829378031171,0.08828042984324846,0.11859796603740656,0.0
2.08569451213888,-0.017225055213655013,0.018068686962385394,2.8413449867758165,0.020194497677282246,0.010836432452737155,0.0
2.883805280349198,-0.02655637436035377,0.008886710299922908,2.5912455439598454,0.05425227308676002,0.010311683601558529,0.0
1.957655319312445,-0.11227915086762606,0.06150299989698004,1.8047371494715387,0.10306023129612538,0.10896558981890947,0.0
1.9982600768382708,-0.10665118355302404,0.012458812122204828,2.491030094725703,0.04739809654124511,0.022659256981502608,0.0
3.0775106178492515,0.0029379694663009825,0.041954509653661584,1.1323107554101512,0.10455824453329143,0.09680751048987578,0.0
2.341624208727933,-0.09449912304676428,0.02301322000321707,2.8031964955739967,0.11625120708815166,0.05719692261302571,0.0
1.9439564036061647,-0.05149279367511997,0.042117929876327925,2.6870789511700863,0.16796431328901637,0.11305177064556747,0.0
2.6949125491050805,-0.016930172721505155,0.10582490767076388,2.8698707040398674,0.08237673420064597,0.038963838500278035,0.0
2.881940141974157,-0.05847455112828109,0.011726089883849336,2.2535805157012834,0.18949139966776093,0.046066867422205025,0.0
2.5731205603601888,-0.02946310069050284,0.012185952799964275,1.532811035581612,0.05778155698909403,0.030087332996629673,0.0
2.9296893901493934,-0.08163376077328457,0.10925572305888871,1.840570221678059,0.18647865380074985,0.08607136208990089,0.0
2.3834044560161116,0.0037042144838246582,0.08480181822790162,2.74882904312867,0.2028072248855058,0.1159843689816752,0.0
2.0487300304718197,-0.008599385861944295,0.10200112066748619,2.1594510585719355,0.01526110917510488,0.06157592269835871,0.0
1.575901526707668,-0.011590199337865037,0.014863377663531718,2.197617155643747,0.06158990168940773,0.08469758880674803,0.0
3.042357769017893,-0.06264265075044542,0.10918975766841457,2.7236722146424155,0.1456841094160063,0.04785778906405762,0.0
3.067214472981451,0.018181219365810006,0.013580364114317326,1.3057151041783985,0.004794897322992911,0.05276489317818272,0.0
2.5405875592754503,-0.05434211743606358,0.014447424354538411,2.4350809465498022,0.05934036518314735,0.018007134583563865,0.0
2.7325148918053093,0.03019521145950539,0.012952628769116735,2.5187845557716364,0.11779574101624178,0.05857093858845532,0.0
2.622758135634359,-0.043869716760154845,0.06611665594576885,1.1498668922552944,0.029316239744813573,0.03253941391169652,0.0
1.934019757955165,0.01586973980910457,0.008632667637238915,1.893924555471935,0.026799124908458104,0.0565428043585626,0.0
2.712108102960705,-0.041483144624898924,0.020107110452590067,2.498898848913284,0.22073652108472638,0.048541550327373326,0.0
2.6722892002496828,-0.11306217203255843,0.027163767183282606,0.7061115222378563,0.052788845574892156,0.08142381315955259,0.0
2.569807388262517,-0.015657124003398554,0.021201762015016595,2.8989028139428825,0.1526547776815748,0.05301914910107859,0.0
2.760913154994117,0.0001674687520707846,0.0631228590425759,2.589633310592534,0.07459357204658587,0.03153212486139794,0.0
2.9228050638886613,0.038430754803327374,0.12112017744129673,2.110467928435036,0.05424008855271104,0.04172132526137353,0.0
2.4551447082534987,-0.1074983530311371,0.13102095973062503,2.2912303549322024,0.008381159701402584,0.017336448231385315,0.0
2.5363869015765856,-0.09024803506427201,0.05423984863540474,2.5284223864673327,0.19107169087881118,0.05603724584278667,0.0
2.549369735996939,0.08753137925685213,0.06709581189967866,2.7959510287511367,0.15329963715706504,0.10513072296022191,0.0
1.2863719213057716,-0.039285210368597875,0.05009920020340635,2.8508106935864395,0.012139170170255916,0.08167345244470725,0.0
2.1177596977547535,-0.050882417487458406,0.10398011981073471,1.4475289709752124,0.05601345821295477,0.10422895057709892,0.0
1.942117689502889,0.04171565229765818,0.019144012043442297,2.7097072693411755,0.02833158433765492,0.0677672679235879,0.0
2.562920023588915,-0.054011819210507545,0.08630077837779873,2.9027756884382008,0.011459702983279646,0.009269488567888217,0.0
2.627365654606434,-0.032108911986873254,0.006971573936229705,2.9511881445531385,0.2170721281785753,0.025808436706336292,0.0
1.6656793684883335,-0.10963454207212517,0.014616823541479801,2.4866267339120887,0.021740389612940402,0.020633756208158556,0.0
2.328773164907671,-0.012633145752863187,0.08409172012429071,2.07447774575751,0.010043570108645023,0.03418848483748922,0.0
2.0575323932728096,-0.015398261366388333,0.037848746311140366,1.344953623724599,0.02288277656216321,0.09404107402161219,0.0
2.8582621597217255,-0.04520094405525184,0.018443977879010597,2.9636788354328227,0.16463153296408353,0.030072899266348922,0.0
1.2457560174404407,-0.026504278414249918,0.05087419747167584,2.769140849600099,0.03485462405494413,0.09711812077971478,0.0
2.5083097655365876,-0.006180695916314816,0.14679351261520363,2.63556546114764,0.20080121301018874,0.10265508927375767,0.0
2.546863438852998,-0.08004006073150638,0.012671420797515879,1.7158237347724015,0.011770381693859185,0.012441047176615311,0.0
1.432901059024344,-0.0950883411069141,0.12502865445895353,2.881879046362437,0.03513984551951423,0.031961616177382114,0.0
