A,phi_c,w,weight
-15.124947135137546,0.2515924460353696,0.6813550464545725,0.0
15.260050185623612,-0.04488446900845794,2.066978863889793,0.0
-14.417078478509897,-0.0011445518325754467,0.9326907474125298,0.0
-14.454904443528083,-0.14070600099999803,1.4434213153933115,0.0
-15.366109667603746,-0.07671039039634564,0.41381014579925984,0.0
-14.886566848590723,-0.28363098686889343,1.199632367204109,0.0
-14.482390833577206,-0.08913960997452058,0.8733830305081615,0.0
15.14207465567295,0.14371154035161365,1.0228248819838135,0.0
15.267922076191748,-0.2376646786917333,1.9411146274604452,0.0
15.12199231121621,-0.14545736046264418,2.0248050339129855,0.0
-14.158669013234224,0.03434705973550606,0.7503813696181187,0.0
-14.539766343953302,-0.131004465420122,0.8428593793929828,0.0
15.357360346301327,0.06574710541210854,0.2655331102913696,0.0
-14.742228766244692,0.2906135880050979,0.6808876932505369,0.0
-13.951833506499323,0.1468794591774804,1.6181894536437467,0.0
-15.344825375602998,-0.11706706965541519,0.4333143124985919,0.0
14.847359479883366,-0.005607813413914864,0.6999898732714012,0.0
14.919821715790743,-0.01368655491051085,0.5406452554477824,0.0
-14.907916969588113,-0.06939527877604845,0.38101774811395794,0.0
14.663294336303693,0.09900974282871927,0.8370977035937502,0.0
14.836980898653337,-0.3417891186170784,2.2805891300094885,0.0
-13.878414952277092,0.2575517286660685,1.178631378113456,0.0
-14.911710328622151,0.2359066999094775,0.4075150725293185,0.0
15.205106189795142,0.4490172883080397,1.2690745510348282,0.0
-14.129680324905259,0.42255723942675655,1.2393024489765567,0.0
-13.820216204024936,0.44135270280087596,1.6152327361818086,0.0
14.608633479506153,-0.19175039479187023,1.3404185357924956,0.0
14.313224461197382,0.028417974996312212,1.2778184028510138,0.0
-13.680567573678596,0.23787717184543006,0.7706504954196126,0.0
14.197150100148548,0.07427201953916768,1.9775165340560372,0.0
-13.849235206291697,-0.10944065749942056,0.6729670944425431,0.0
14.245860179842982,-0.022113131223840843,1.0756593803821641,0.0
-13.30450714880893,-0.12565387192525102,2.259253249403011,0.0
15.286594062197707,0.3038724292254436,0.6033180263794208,0.0
14.369914909876062,0.19394737058888506,0.7046206365863807,0.0
-13.60502890976731,-0.27306244643706384,1.3730028092865743,0.0
14.570789759989758,0.006918612755324682,0.3020169002457565,0.0
-13.053066201371497,0.1053961077720002,1.294605291160287,0.0
13.93244543253925,0.04764132282826167,1.4716585885492892,0.0
-13.108099735217598,0.37495990150659025,1.9947918463778884,0.0
-14.804165892235192,0.05685718444127258,0.10851388074188344,0.0
13.92286112014785,0.1773851430939763,0.9324139922035103,0.0
13.979200526168864,0.3461728262694644,1.663787586190022,0.0
13.921617399484166,0.24042340000990342,1.1868186250859627,0.0
-12.971052690013874,-0.15980799177298782,1.7393849752494934,0.0
-13.915808519979272,-0.41703974185607945,1.236032858765167,0.0
14.014901185033462,-0.32914912912517236,1.8840374179660506,0.0
-13.569704405708261,-0.3329453402142071,1.2062633368993305,0.0
-13.134368414826618,0.33800306159576593,1.0879844277413524,0.0
13.844015595144132,0.4360643191986618,1.9501713585562694,0.0
-13.15970307242979,-0.03246526490331103,0.4567979500675084,0.0
-14.498226604808965,-0.4353540263481056,0.9878671568796358,0.0
-13.88422685195917,-0.04843451767312246,0.3079700047269524,0.0
13.858289122152978,-0.03014025846925511,0.5286364743014355,0.0
13.985436275093047,-0.007666349461652178,0.36196772205478983,0.0
-15.380064921945275,0.176239145493089,0.1799286544396725,0.0
13.708508604334746,-0.32588992782991577,2.031713805920498,0.0
-15.130492372051481,-0.010830907901260178,0.1442288841177036,0.0
-12.66173095944609,-0.2181950748266766,1.8464138945948168,0.0
13.826259708764518,0.16375280478089566,0.4444079446121754,0.0
15.275843723719092,-0.4491584041764143,1.0053075218987086,0.0
15.046654236816359,-0.24806487666178909,0.6567025875925111,0.0
-12.658940619954993,0.28154414334797234,1.1296939983561987,0.0
14.221743382790862,0.3274885036715692,0.7234876143574076,0.0
14.561986582160309,0.20080577279757078,0.3358669729473671,0.0
14.12262353815591,0.03994968544083638,0.1877088273725974,0.0
-14.340822536363827,-0.013273780202888719,0.17791901106524172,0.0
-13.401625646386771,-0.02524969514483788,0.28150868523450223,0.0
-14.83344280076875,-0.043089693573330756,0.1996401777850545,0.0
-13.814007058334859,0.1668942867715804,0.23015245217156804,0.0
-12.408203490231427,0.07460015251187618,0.47059921993672876,0.0
-12.541974435195415,-0.3166943180950621,1.930430425729279,0.0
13.196924937841125,0.05832445904135691,0.8243208127051034,0.0
13.234070056809415,0.11608051848220541,0.664058913099118,0.0
-12.67638981306993,0.3955644500936016,1.1335394650461437,0.0
-12.258182836349121,-0.07058497517741374,1.1991591805325348,0.0
-12.554468941118989,-0.32228816634921165,1.5086099354556013,0.0
-12.846730301791117,0.26294434868763433,0.5682892870356191,0.0
13.01822747824179,0.18414285122841717,1.9128847452726883,0.0
-12.23818841400453,0.11368471701124533,0.4888709756429535,0.0
13.930697191735153,0.4164658828163002,0.9254414624169526,0.0
13.077605018938677,-0.26175834024446565,2.0507866510377952,0.0
-12.668403764083934,-0.07172525691476667,0.4764527526570998,0.0
-15.145562684787622,0.2130404976776104,0.20776295158941255,0.0
13.597907942809698,-0.16747874621980696,0.6946965294980743,0.0
14.399563411204714,-0.06937524232148573,0.29078757462393473,0.0
-12.19295867984924,0.4545165080433254,1.4782658476614752,0.0
-11.95902335986002,0.40871180884105557,1.889881454493997,0.0
-11.728526502426753,0.20005267530988907,1.7939669383069614,0.0
-13.697142450097362,0.30214993984987043,0.40387694233049665,0.0
-13.230542305286434,-0.30268073879585533,0.7543458688266688,0.0
-12.999982300036326,0.09581953738426446,0.1441124945190904,0.0
-11.876602983741723,0.1533246173597989,0.4762038468933295,0.0
-13.079796809045845,0.04281303081685511,0.12066534507288301,0.0
12.423695894839359,-0.06061696231473884,2.179450190745156,0.0
12.623685961644178,-0.0878354197929464,0.8793005931070942,0.0
13.868815511334507,-0.23551736955696406,0.645159732039095,0.0
13.328033245880963,-0.4376985359103211,1.3107877379286748,0.0
12.362153418783596,0.11554337614395355,0.8516682705006554,0.0
-11.769708291642171,-0.1680115933695781,0.9945574830991114,0.0
