phi,V,sigma,residual
0.0,-0.7839242657326971,0.08520459905093103,-0.8325446732204769
0.0023232323232323234,-0.7105679116310236,0.08208943119622636,-0.7645407828874331
0.004646464646464647,-0.6602272554870413,0.07804209510374487,-0.7202934238192071
0.00696969696969697,-0.5230561797109643,0.07379608355481121,-0.5898104973827076
0.009292929292929294,-0.5011727983839094,0.06957992066077877,-0.5752488854671871
0.011616161616161618,-0.4153634248091505,0.06553483162299895,-0.49739936947617913
0.01393939393939394,-0.31065534486157326,0.061771688230602695,-0.40136884457751276
0.016262626262626263,-0.2514461226415533,0.05838890573365813,-0.35157105349252615
0.018585858585858588,-0.21401633557160907,0.05547809296582682,-0.3243605077247478
0.020909090909090912,-0.20341479177500127,0.053123340207763235,-0.32482530881612903
0.023232323232323236,-0.1577789178602823,0.05139609393212284,-0.2911438902187346
0.025555555555555557,-0.10006397930182147,0.05034736826849012,-0.2463019355020239
0.02787878787878788,-0.016952192265059046,0.0500000057865557,-0.17706600570887573
0.030202020202020206,0.0561918370943084,0.050344306118482465,-0.11878524761513105
0.032525252525252527,0.06658742968256401,0.05133936390881938,-0.12436964097503811
0.03484848484848485,0.1133193535217003,0.05291998166241755,-0.09456645353363463
0.037171717171717175,0.24610430726420585,0.05500665502323508,0.020217730552788832
0.0394949494949495,0.1777572279769904,0.05751542662975098,-0.06743833072156952
0.041818181818181824,0.3275404358520043,0.06036542170187132,0.06182428945519547
0.04414141414141415,0.4182025355026433,0.06348336213028877,0.13079770531361434
0.04646464646464647,0.37722787112517575,0.0668055232186269,0.06687097306363804
0.04878787878787879,0.4156452094662255,0.07027795013013026,0.08096410518466934
0.051111111111111114,0.4873915885479459,0.07385569273056872,0.12725132204551232
0.05343434343434344,0.6423807294832068,0.07750166420413061,0.25542064247189555
0.05575757575757576,0.6290740111257302,0.08118538078321337,0.2140591761630885
0.05808080808080809,0.527229389445266,0.08488179770381021,0.08288980309609006
0.06040404040404041,0.6935785601299095,0.08857032566727524,0.2186737859647761
0.06272727272727273,0.8685707668870092,0.09223395964124725,0.36168098426907247
0.06505050505050505,0.9121529047744046,0.09585861058014303,0.37219478599896993
0.06737373737373738,0.9221133463457611,0.09943253828994167,0.3478503433351364
0.0696969696969697,0.8753740705143698,0.10294592126158893,0.26569760644938545
0.07202020202020203,0.7428079109993717,0.10639049499140417,0.09692482432568106
0.07434343434343435,0.9957050469538365,0.10975925497292542,0.31233493133014856
0.07666666666666667,0.9939829757535992,0.113046263497409,0.272175677099466
0.078989898989899,1.058367296266117,0.11624643838506576,0.2971870224116058
0.08131313131313132,1.2678588122193917,0.11935541195362025,0.46661118012677494
0.08363636363636365,1.1393603799986596,0.12236943749033251,0.29755504182453474
0.08595959595959597,1.183376164533782,0.12528525287014852,0.3001459252550912
0.0882828282828283,1.256903544997945,0.12810004014055468,0.33171742499391677
0.09060606060606062,1.175222550857035,0.13081132901059253,0.2077876408275281
0.09292929292929294,1.1482987722284188,0.13341696421542348,0.1384532913192471
0.09525252525252526,1.163619627833554,0.13591508009605308,0.11122696713065205
0.09757575757575758,1.3955703020376888,0.1383039897933002,0.3006892110778052
0.0998989898989899,1.384832701214931,0.14058226280351174,0.24783585127235153
0.10222222222222223,1.2671730800283743,0.14274860746502477,0.08851237133179835
0.10454545454545455,1.525867584194381,0.14480189912777044,0.30607251244522726
0.10686868686868688,1.4066491921756337,0.1467411547816404,0.14621754038205848
0.1091919191919192,1.199879033727468,0.14856550531210175,-0.10009915868876229
0.11151515151515153,1.5081693580683753,0.1502741839670364,0.16977022165208155
0.11383838383838385,1.4128127046505545,0.15186652927381747,0.03702788576604488
0.11616161616161617,1.2458513032175034,0.15334197420807133,-0.16605439925426846
0.1184848484848485,1.543716201471742,0.1547000369260191,0.09733105646020657
0.12080808080808082,1.4232996898368462,0.15594028308166277,-0.05589001829871498
0.12313131313131315,1.427289875120798,0.1570623877304877,-0.0828356318038117
0.12545454545454546,1.5927384243577303,0.15806606074208895,0.05336991104777655
0.1277777777777778,1.1603227614052807,0.15895110797137282,-0.40576188969101223
0.1301010101010101,1.3128855354667706,0.15971734272256247,-0.2779610190000059
0.13242424242424244,1.4556292173805936,0.16036470444112735,-0.15754231580747202
0.13474747474747475,1.5693566035727269,0.16089314122438317,-0.06410184407054431
0.1370707070707071,1.4262922927786026,0.1613026642008169,-0.22459666492584063
0.1393939393939394,1.3755703881743733,0.16159337453156125,-0.2900068774104305
0.14171717171717174,1.3681962633511071,0.16176536672062722,-0.30900093419051444
0.14404040404040405,1.5200242175400347,0.16181887215030158,-0.16636370649376442
0.1463636363636364,1.6475105860560681,0.16175409495287574,-0.045204709377745234
0.1486868686868687,1.3021231180507915,0.16157137643002964,-0.3940352704306542
0.151010101010101,1.1977386768049962,0.1612710782569718,-0.49908478354937524
0.15333333333333335,1.481018160131966,0.1608536304472589,-0.2133108437680442
0.15565656565656566,1.4619869195235777,0.16031953683053962,-0.2273291832705635
0.157979797979798,1.3712511803383534,0.15966938134768313,-0.31019659966995117
0.1603030303030303,1.605532574454704,0.15890381492829642,-0.06507387129721431
0.16262626262626265,1.626198826326735,0.15802357734873254,-0.03076273430607146
0.16494949494949496,1.3999740700283514,0.1570294810012863,-0.24046606944548232
0.1672727272727273,1.423174434363489,0.1559224440093335,-0.1984889862103414
0.1695959595959596,1.5521928713740096,0.15470350785307194,-0.04823607053295209
0.17191919191919194,1.3841189922341,0.15337379124154055,-0.1926101648349956
0.17424242424242425,1.221530283418454,0.15193456450355514,-0.32925413029920736
0.1765656565656566,1.4081583442195882,0.15038719672207818,-0.11475395130618371
0.1788888888888889,1.2662810347718643,0.1487332483745294,-0.22624833657420385
0.18121212121212124,1.42988874749912,0.14697440687784788,-0.030908248833025898
0.18353535353535355,1.2889577578063092,0.14511255920819485,-0.13803230799319444
0.1858585858585859,1.3142603737098772,0.143149789603698,-0.07759197985943178
0.1881818181818182,1.3925986689932626,0.14108838834036191,0.037747163197244804
0.1905050505050505,1.2788764062988867,0.13893092409453292,-0.03774587390547657
0.19282828282828285,1.1854072204975328,0.13668023316457642,-0.09200586955573131
0.19515151515151516,1.11167284257831,0.1343394592642788,-0.12585103853759727
0.1974747474747475,1.4477188195485873,0.13191213560830595,0.2513248697543853
0.1997979797979798,1.3367185903281027,0.1294021805760397,0.18163626581446057
0.20212121212121215,0.9747252754906359,0.12681401081816754,-0.1384380833951251
0.20444444444444446,1.0057291996597586,0.12415257785076925,-0.0649614629654367
0.2067676767676768,1.177423519228858,0.12142347524934775,0.1489242902639114
0.2090909090909091,1.0060165144298456,0.11863305343233332,0.019654776609212887
0.21141414141414144,1.0461210158614203,0.11578854906648359,0.10222080232521868
0.21373737373737375,1.1041267663945191,0.11289827316715516,0.20204797994268153
0.2160606060606061,0.9936429524074569,0.10997184341738477,0.1331828846168731
0.2183838383838384,0.9323947125910824,0.1070205092710958,0.11284227965822136
0.22070707070707074,0.8632963088797585,0.10405760105759841,0.084108713947461
0.22303030303030305,0.8699577789362724,0.10109920701577636,0.13047933801649214
0.22535353535353536,0.8827319548812884,0.09816523951549241,0.18226099429322218
0.2276767676767677,0.9763715937807008,0.09528127318869907,0.3137734329188535
0.23,0.8764997717087678,0.09248207656338064,0.25096647272053796
