phi,q025,q16,q50,q84,q975
0.0,0.04179657519904029,0.04495563485554992,0.048373770144316305,0.052035390612956936,0.05574427902620977
0.00023023023023023025,0.042278033849272936,0.045455519183430174,0.04890621467760893,0.05259321213924195,0.05633416719723667
0.0004604604604604605,0.04275803791360572,0.04596040328081277,0.04944328527393702,0.05316151916456948,0.05691984159293181
0.0006906906906906907,0.04324963659306289,0.046470929180159895,0.0499852955051645,0.05372799882951856,0.057514412409031775
0.000920920920920921,0.043739614048923875,0.04698283371019491,0.05053091978721224,0.05430002562381133,0.05811934488943026
0.0011511511511511513,0.04424032109680639,0.04750269265854373,0.05107914461673229,0.054877516416823924,0.0587296767721826
0.0013813813813813814,0.044742881258151145,0.048031243061981546,0.0516338755628035,0.05546067677644493,0.059342863226063476
0.0016116116116116118,0.04524982653003546,0.04856641604721018,0.052193935215759796,0.05604815356283318,0.05995392100756278
0.001841841841841842,0.04575578379494442,0.049106981070605044,0.05275968836363161,0.05663983361797073,0.060569551361254144
0.002072072072072072,0.04626586810814621,0.04965431857188268,0.05333421856632164,0.05723619105187437,0.061195744218052565
0.0023023023023023025,0.046798859431510166,0.05020181955865622,0.05391289497840386,0.05783946558172473,0.06182974690248854
0.002532532532532533,0.047319401236422184,0.05075711421877189,0.05449180119244739,0.05845116110558581,0.062467518027066606
0.002762762762762763,0.047844913878063625,0.05132370345548358,0.055075073701956793,0.059064786084077704,0.06310471645153727
0.0029929929929929933,0.048378882282117605,0.05189021149987251,0.05566388506526194,0.0596894919610781,0.06374903515312423
0.0032232232232232236,0.04891790711547186,0.052452026440235416,0.05625955441243062,0.060319511925858514,0.06440057930349137
0.0034534534534534536,0.04947730468250829,0.053021230969978565,0.05685671828196455,0.06095540929290382,0.06505665490838196
0.003683683683683684,0.050021908851437535,0.05359989361301511,0.05746199931860761,0.06159957383273629,0.06572391778152707
0.003913913913913914,0.05060219942488682,0.05419319812769834,0.058074833463351114,0.06224140546041264,0.06640556541255867
0.004144144144144144,0.05113745925993821,0.05477513433698352,0.05869068665141981,0.06288935187688235,0.06709013309586082
0.004374374374374375,0.05172184122482228,0.055372812707279555,0.05931004646727932,0.06354266953081952,0.06777466519199427
0.004604604604604605,0.052295526251791326,0.05597793110434933,0.059933499744991736,0.06420384372631598,0.06846171943003418
0.0048348348348348355,0.05289266358462809,0.05659013863616323,0.06057544349982794,0.06486444613029595,0.06916359221314103
0.005065065065065066,0.053473244422687916,0.05720690914850927,0.061214848589058554,0.0655345489803889,0.06986274699715914
0.005295295295295295,0.05402964288710933,0.057827934046471706,0.061860798300496005,0.06621048979972999,0.07056098835597968
0.005525525525525526,0.05463679270882693,0.058446526138854774,0.06251023902827499,0.06689740569454292,0.07126315897672314
0.005755755755755756,0.05522769517785673,0.059086229626034194,0.06316676005148467,0.06758018473640273,0.07198559570800524
0.0059859859859859865,0.055816594745680924,0.05972743723954204,0.06383209272860937,0.06827263655655477,0.07271724810349327
0.006216216216216217,0.05642187652785899,0.06038352231612746,0.06450916894700003,0.0689729555636712,0.07345514708127689
0.006446446446446447,0.057047314866260745,0.06103043061216601,0.06518594662208577,0.06968542182088497,0.07419933200226723
0.006676676676676677,0.05767294528123357,0.061686148395244444,0.06586864398964366,0.07039704236728171,0.07494984231945846
0.006906906906906907,0.0583103688392554,0.062337403053734496,0.06656060075550273,0.07112134400986536,0.07570651113444728
0.007137137137137138,0.05896069913663107,0.06299714751912915,0.06725194316502466,0.07184402875046994,0.07646909177814783
0.007367367367367368,0.05960674548983498,0.06365564622984637,0.06795089971822352,0.07257422908163674,0.07723938522295183
0.007597597597597598,0.060235769061680745,0.06432209814856435,0.06866270097755738,0.07332088123554913,0.07801365434211623
0.007827827827827828,0.06087760570609914,0.06501310402917784,0.06937809851833449,0.07406356507545181,0.0787927928193425
0.008058058058058058,0.061556054486605845,0.06570063598521723,0.07009248264030501,0.07481923546710391,0.07957520563525014
