phi,q025,q16,q50,q84,q975
0.0,-0.7144716273464943,-0.6758786942244097,-0.6364730885923637,-0.5981062457282024,-0.5623141149586957
0.00023023023023023025,-0.7101825608960801,-0.6721304406250502,-0.6331483134271453,-0.5951645145118915,-0.5597427196824399
0.0004604604604604605,-0.705969642043442,-0.6683275720340027,-0.6297659594351329,-0.5922524551725601,-0.5571978984346997
0.0006906906906906907,-0.7016608852031477,-0.6644641219869594,-0.6263917889527614,-0.5892721160919936,-0.5545496951985688
0.000920920920920921,-0.6973009658994427,-0.6606123620757859,-0.6230104109952243,-0.586290924633289,-0.5518632030937043
0.0011511511511511513,-0.6929592571615573,-0.656709851701322,-0.6195781593459955,-0.58330172056058,-0.5491952554441533
0.0013813813813813814,-0.6886080440588616,-0.6528070721462321,-0.6161509072585353,-0.580243733959779,-0.5464966740229291
0.0016116116116116118,-0.684313423135663,-0.6489040738554417,-0.6126729822383875,-0.5771836518662917,-0.5437515662065205
0.001841841841841842,-0.6798506449298587,-0.6449633272898352,-0.6091701908228174,-0.5740630121133738,-0.5410357232209726
0.002072072072072072,-0.6754557880910844,-0.6410036428042132,-0.6056701142036571,-0.5709445083307492,-0.5383124858339269
0.0023023023023023025,-0.670978201042781,-0.6370187952947841,-0.6021584642675536,-0.5677849606113378,-0.535539617759774
0.002532532532532533,-0.6665490945802599,-0.6329873953676747,-0.5985472743010131,-0.5646034303972249,-0.5327217780463648
0.002762762762762763,-0.6620493104091821,-0.6289267723174593,-0.5949328006182854,-0.5613741566599192,-0.5298835850672384
0.0029929929929929933,-0.6575759799577034,-0.6248487395960131,-0.5912620758585336,-0.5581091006759812,-0.5269917419192095
0.0032232232232232236,-0.6530090163610133,-0.6207128481231602,-0.5875780507128019,-0.5548680459467131,-0.5240075704794968
0.0034534534534534536,-0.6484652250133883,-0.6165992208254837,-0.5839228941630832,-0.5515549608498835,-0.5210758042636113
0.003683683683683684,-0.6438635418309271,-0.6124642248212137,-0.5801991869748788,-0.5482460666963604,-0.518112377625282
0.003913913913913914,-0.6392057015919721,-0.6083059865893019,-0.5764232839499435,-0.5448963544403521,-0.5151071983975388
0.004144144144144144,-0.6346079225629282,-0.6041300544740696,-0.5726503229517873,-0.5414892120843764,-0.5121069031349754
0.004374374374374375,-0.6298925833335525,-0.5998911614252548,-0.5688397814984242,-0.5381189685767456,-0.5090704537261906
0.004604604604604605,-0.6252578599959183,-0.5956469500548495,-0.5650198952284284,-0.5347121118239176,-0.5059911972443273
0.0048348348348348355,-0.6205607729680134,-0.5913883632879918,-0.5611940617224108,-0.5312542167013053,-0.5028177421049782
