phi,q025,q16,q50,q84,q975
0.0,-0.6713592102456223,-0.6531827961186447,-0.6343371122913708,-0.615421205571187,-0.5972277227634853
0.0003803803803803804,-0.6680960019718348,-0.6499807095744636,-0.6312064153271373,-0.6123690955649168,-0.5942434998401944
0.0007607607607607608,-0.664832582029467,-0.6467807454674573,-0.6280762007396427,-0.6093096043206857,-0.5912402542730184
0.0011411411411411411,-0.6615578240871551,-0.6435743979294809,-0.624945390214933,-0.6062429338143405,-0.5882596648669607
0.0015215215215215216,-0.658288673699201,-0.6403666055275669,-0.6218261665781591,-0.6031868754270729,-0.5852548170122258
0.001901901901901902,-0.6550202235181828,-0.6371616433872486,-0.6186923579941649,-0.6001167833414124,-0.5822482289536506
0.0022822822822822822,-0.6517539123534528,-0.6339410069673065,-0.6155610212762829,-0.5970506784250911,-0.5792586607995583
0.0026626626626626627,-0.648448753801453,-0.630726540441717,-0.612427206564738,-0.5939847091901251,-0.5762598206640344
0.003043043043043043,-0.6451783324755306,-0.6275236532760432,-0.6092893228642291,-0.5909113072802136,-0.5732653267814445
0.0034234234234234236,-0.6418962292705137,-0.6243076930558319,-0.6061504107484631,-0.5878275773202101,-0.5702698996577703
0.003803803803803804,-0.6386131798806557,-0.6211086847683197,-0.6030130455240644,-0.5847622176545438,-0.5672526656658883
0.004184184184184184,-0.6353268375750181,-0.6179044202690861,-0.5998697092485842,-0.581688452242786,-0.5642400080859552
0.0045645645645645645,-0.6320563870269049,-0.6146913860426559,-0.5967273263768704,-0.5786140686232006,-0.561221903466098
0.004944944944944945,-0.6287667493257201,-0.6114861911616905,-0.5935764407533912,-0.5755425624201426,-0.558202782697883
0.005325325325325325,-0.6254736261989392,-0.6082725492650248,-0.5904264707567214,-0.5724681904094371,-0.5551811162389781
0.005705705705705706,-0.6221779183773714,-0.6050470708053988,-0.5872868858546592,-0.5693880943955929,-0.5521733220766224
0.006086086086086086,-0.6189220747152036,-0.6018357165350885,-0.5841295704143502,-0.5663053234012208,-0.5491558269243307
0.006466466466466467,-0.6156533392761289,-0.598621854543581,-0.5809928807074314,-0.5632166382730021,-0.5461371755047341
0.006846846846846847,-0.6123715248817617,-0.5954107319587997,-0.5778450743048226,-0.5601353543699559,-0.5431103308997817
0.007227227227227228,-0.6090797591569915,-0.5921984016714666,-0.5746940936287976,-0.5570522882732655,-0.540080843150892
0.007607607607607608,-0.6057763683803404,-0.5889781181702712,-0.5715442846906801,-0.5539608710812076,-0.5370564177989257
0.007987987987987989,-0.6025020136703438,-0.5857540865899907,-0.5683832260140542,-0.5508798631509546,-0.534015342810079
0.008368368368368368,-0.5991897703161552,-0.5825286674471117,-0.5652278660684099,-0.5477904780867545,-0.5309785175457122
0.00874874874874875,-0.5959185100697828,-0.5793010812584217,-0.5620730422682616,-0.544703728168913,-0.5279430886632381
0.009129129129129129,-0.5926167550981408,-0.576068517261445,-0.5589181768314876,-0.5416210657584832,-0.5249144256752489
0.00950950950950951,-0.589335827801976,-0.5728402883955199,-0.5557435873603062,-0.5385226872410459,-0.5218814162795722
0.00988988988988989,-0.5860755550636086,-0.5696080917754116,-0.5525812114675035,-0.5354287559854933,-0.5188486874163039
0.010270270270270271,-0.5828460485424085,-0.5663859486178086,-0.5494169838744556,-0.5323333406053101,-0.5157894675760792
0.01065065065065065,-0.5795581898413148,-0.5631566866293647,-0.5462489853698612,-0.5292342215061207,-0.5127566401617355
0.011031031031031032,-0.5762631791826892,-0.5599136269727651,-0.5430869371139311,-0.5261308890270598,-0.5097271293307031
0.011411411411411412,-0.5729759857198746,-0.5566746475383894,-0.539925131954149,-0.5230288965042489,-0.5066975423942575
0.011791791791791793,-0.569673108857689,-0.5534328795815594,-0.5367488066556129,-0.5199366064428602,-0.5036446425273956
0.012172172172172173,-0.5663783894687043,-0.5501957320559817,-0.5335850656527347,-0.516830274596712,-0.5006022194735833
0.012552552552552552,-0.5630728744882625,-0.5469599206665144,-0.5304220163251336,-0.5137336829998578,-0.49755483488093494
0.012932932932932933,-0.559768499267972,-0.5437207968541272,-0.5272451625225434,-0.5106358561135286,-0.4945217333913028
0.013313313313313313,-0.5564815377177492,-0.540488658988567,-0.5240654847525605,-0.5075276242740996,-0.49149226510881305
0.013693693693693694,-0.5531870194396228,-0.5372506150633894,-0.5209041253443919,-0.5044194247414168,-0.4884510792168268
0.014074074074074074,-0.5498717582579079,-0.5340258262357905,-0.5177287881722223,-0.5013109827328076,-0.4853726069188533
0.014454454454454455,-0.5465719060002193,-0.5307887459904318,-0.5145544487084446,-0.49820456414038156,-0.482320460133458
0.014834834834834835,-0.5432527702993559,-0.5275413891200087,-0.5113799404553359,-0.4951013594846464,-0.47927103605129123
0.015215215215215216,-0.5399464007762097,-0.5242964311646875,-0.5082090609961988,-0.4919792948558571,-0.47621797959602336
0.015595595595595596,-0.5366539969823629,-0.5210558757658057,-0.5050345628239434,-0.48886378822464915,-0.47316852314581703
0.015975975975975977,-0.5333626329940075,-0.5178067194208803,-0.5018473204988512,-0.48574182594560705,-0.4700952212378122
0.016356356356356357,-0.5300457106242726,-0.5145600481491064,-0.4986608507377043,-0.4826312875684474,-0.4670379771729865
0.016736736736736736,-0.5267375100584357,-0.511320133338816,-0.4954795334600672,-0.4795244915743172,-0.46397654791707427
0.01711711711711712,-0.5234431095335006,-0.5080921174243943,-0.4923002584072647,-0.4764056278871925,-0.46091322688419795
