phi,q025,q16,q50,q84,q975
0.0,-0.7639262937013815,-0.7269576925141759,-0.6896324192425315,-0.6536476422173952,-0.6203633313868101
0.0003803803803803804,-0.7609423220445304,-0.7244493997040625,-0.6874492160462697,-0.6517721288613272,-0.6187359919053584
0.0007607607607607608,-0.7579451588530122,-0.7219038892310351,-0.685270861998643,-0.649906107388567,-0.6171049573094939
0.0011411411411411411,-0.755079624389096,-0.7193743873894992,-0.6830698835958842,-0.6479964930616585,-0.6154914033378183
0.0015215215215215216,-0.752142339197408,-0.7167794760163761,-0.6808047523849787,-0.6461007568395752,-0.6138096566010229
0.001901901901901902,-0.7491467268162605,-0.7141961143824246,-0.6785851772524378,-0.6441572180083877,-0.6120935640243552
0.0022822822822822822,-0.7461116174393904,-0.7116159655894928,-0.6763307030406431,-0.642173354839462,-0.6104367149781319
0.0026626626626626627,-0.7431636386443655,-0.7090310201514131,-0.6740514106963168,-0.6402085366271201,-0.6087431067912137
0.003043043043043043,-0.7401523302718377,-0.7064100078565759,-0.6717428936180992,-0.6382446700461046,-0.6070277401197985
0.0034234234234234236,-0.7371487997928307,-0.7037400883956804,-0.6694335784333825,-0.6362475665545017,-0.6052134395502404
0.003803803803803804,-0.7340477101164621,-0.7011150034198911,-0.6671013209870137,-0.634219629411782,-0.6033681631674725
0.004184184184184184,-0.731089743613428,-0.6984084147217774,-0.6647570129056655,-0.6321455753652456,-0.6016395207889427
0.0045645645645645645,-0.7280575655317361,-0.695745819103164,-0.6623853850534701,-0.6300704346084367,-0.5997597140988545
0.004944944944944945,-0.7249809406168426,-0.6930278283987803,-0.6600027901268617,-0.6279969408366397,-0.5979546663638302
0.005325325325325325,-0.7219215142133933,-0.6903031526195188,-0.6576144365491591,-0.6259081436236974,-0.5960584271754977
0.005705705705705706,-0.7187971169867549,-0.6875587910319152,-0.6552078165224158,-0.6238022157593651,-0.5942015084647643
0.006086086086086086,-0.7156276263604614,-0.6847852252043823,-0.652802506708567,-0.6216783100340606,-0.5923562602222788
0.006466466466466467,-0.712463718346374,-0.6820355174658846,-0.6503619495123749,-0.6195084565127562,-0.5904509073985953
0.006846846846846847,-0.7093155385007607,-0.6792335007464793,-0.6478896575460851,-0.6173622054902568,-0.5885134391796123
0.007227227227227228,-0.7061756307749321,-0.6764246634776694,-0.6454437964035551,-0.6152061992042489,-0.5865917605987774
0.007607607607607608,-0.7030466766660132,-0.673620182409436,-0.6429194613516352,-0.6130025873056445,-0.5847051377998603
0.007987987987987989,-0.6998721879542565,-0.6707863366679505,-0.6404122256423737,-0.6107774006529427,-0.5826847383453946
0.008368368368368368,-0.6966702953715533,-0.6679479928076067,-0.6379199133153868,-0.6085409455245943,-0.5807307782153226
0.00874874874874875,-0.6933919726354343,-0.6650400911938539,-0.6353701085347276,-0.6063350257099216,-0.5786686380572441
0.009129129129129129,-0.6902010892032423,-0.6621464230785353,-0.6327918522783401,-0.6040903264393075,-0.5766700093724774
0.00950950950950951,-0.6870216756731743,-0.6592548916133494,-0.6301984526179615,-0.6018001466285878,-0.5746354869713474
0.00988988988988989,-0.6837712382021847,-0.6563493442704131,-0.6276239958530695,-0.5994856929729323,-0.5726187093142948
0.010270270270270271,-0.6805221825870656,-0.653423999662971,-0.6250044282295185,-0.5971587431561839,-0.5705284030002636
0.01065065065065065,-0.6772959198534961,-0.6504905101843639,-0.6224023527764178,-0.5948367399292283,-0.5685125145691958
0.011031031031031032,-0.6740328085005147,-0.6475321018077035,-0.6197662414702667,-0.5924764935221917,-0.5664017960250738
0.011411411411411412,-0.670748355388178,-0.6445617635463952,-0.617151647430538,-0.5900827981232099,-0.564261520795347
0.011791791791791793,-0.6675129348817728,-0.6415954856488735,-0.6144622829152971,-0.5877014467369654,-0.5621500851354267
0.012172172172172173,-0.6641896016963386,-0.6385762128086374,-0.6117912305751899,-0.5852708226497008,-0.5600153396027406
0.012552552552552552,-0.6609151911119054,-0.6355702339184014,-0.6090721843468065,-0.5828329089396136,-0.5578527470845914
0.012932932932932933,-0.6575795416835555,-0.632550815796632,-0.6063573587273242,-0.5804038738428214,-0.5556642141260426
0.013313313313313313,-0.6542371776478008,-0.6295154683254535,-0.6036312083591135,-0.577907331860938,-0.5534226345961715
0.013693693693693694,-0.6509332369026352,-0.6264470313268024,-0.6008662973411812,-0.5754116579789874,-0.5512118119622367
0.014074074074074074,-0.6475688619843314,-0.6233603980011055,-0.5980708560651525,-0.572892471109075,-0.5489164561267322
0.014454454454454455,-0.6441662756158728,-0.6202578383999092,-0.5952847583381954,-0.5703570378991896,-0.5466324867143754
0.014834834834834835,-0.6408330489332875,-0.6171632341125167,-0.5924808631453223,-0.567863649025477,-0.5443684783340096
0.015215215215215216,-0.6375014771107336,-0.6140227515526928,-0.5896546858704761,-0.5652839120043589,-0.5420338481843475
0.015595595595595596,-0.6341387355126704,-0.6108949453332029,-0.586796424296602,-0.562702224773601,-0.539610150951226
0.015975975975975977,-0.6307928864412945,-0.6077415789627812,-0.5839423144693207,-0.5601053296792753,-0.5373179920074413
0.016356356356356357,-0.6274414147970625,-0.6045680291980795,-0.5810822674017231,-0.5574917783819707,-0.5349161353923458
0.016736736736736736,-0.6240145929245641,-0.601405265343327,-0.578180659163605,-0.5548566771180429,-0.5324928888531217
0.01711711711711712,-0.6205921966122433,-0.5982110950070344,-0.5752671513466628,-0.5522152530631479,-0.530092339363535
0.0174974974974975,-0.6171192382320567,-0.5950178938604562,-0.5723512001618225,-0.5495315201038512,-0.5276315531019169
0.01787787787787788,-0.6135881510470228,-0.5918475750391063,-0.5693961739878004,-0.5468292383686837,-0.5251446018931487
0.018258258258258258,-0.6101530872930994,-0.5886594587679131,-0.5664442852769976,-0.544091225911279,-0.5226318401080369
0.018638638638638638,-0.6067296211150952,-0.5854514084432012,-0.5634720620921688,-0.5413256168274436,-0.5201026480054666
0.01901901901901902,-0.6032746825095585,-0.5821952026060061,-0.5604799411865711,-0.538556522597989,-0.5175446411714972
0.0193993993993994,-0.5997383122504182,-0.5789336843029587,-0.5574600477289634,-0.5357568305955015,-0.5149491755133886
0.01977977977977978,-0.5961827616967835,-0.5756625954401436,-0.5544448589472558,-0.5329709999613541,-0.5123617583679012
0.02016016016016016,-0.5927180400551098,-0.5724093730235269,-0.5513795387289205,-0.5301558301625218,-0.5097495756917214
0.020540540540540542,-0.5892593493584146,-0.5691011802167617,-0.5483067247600508,-0.5273470324953666,-0.507137547138566
