z,E2,rho_de_over_rhoc0,S,phi_over_Mpl,V_over_rhoc0,KG_residual
5.0,66.38056203413798,-0.6899147555635019,-1.8189894035458565e-12,0.0,-0.6899147555625924,
4.999833327777592,66.37496972804412,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.999666655555185,66.36937773298527,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.999499983332778,66.36378604895278,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.99933331111037,66.3581946759379,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.999166638887963,66.35260361393203,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.998999966665555,66.34701286292649,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.998833294443148,66.34142242291261,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.998666622220741,66.33583229388174,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.998499949998333,66.33024247582513,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9983332777759255,66.3246529687342,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.998166605553519,66.31906377260029,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.997999933331111,66.31347488741464,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9978332611087035,66.30788631316864,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.997666588886296,66.30229804985363,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.997499916663889,66.29671009746093,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9973332444414815,66.29112245598185,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.997166572219074,66.28553512540775,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.996999899996666,66.27994810572993,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9968332277742595,66.2743613969398,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.996666555551852,66.26877499902857,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.996499883329444,66.26318891198764,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.996333211107037,66.25760313580834,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.99616653888463,66.25201767048203,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.995999866662222,66.24643251599998,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.995833194439815,66.24084767235352,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.995666522217407,66.23526313953403,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.995499849994999,66.22967891753284,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.995333177772593,66.22409500634126,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.995166505550185,66.21851140595061,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.994999833327777,66.21292811635223,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.99483316110537,66.20734513753746,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.994666488882963,66.20176246949765,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.994499816660555,66.19618011222408,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.994333144438148,66.19059806570812,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.99416647221574,66.18501632994106,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.993999799993333,66.17943490491432,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.993833127770926,66.17385379061915,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.993666455548518,66.16827298704688,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9934997833261106,66.16269249418887,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.993333111103704,66.15711231203647,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.993166438881296,66.15153244058098,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.992999766658889,66.14595287981373,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.992833094436481,66.14037362972606,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.992666422214074,66.13479469030933,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.992499749991667,66.12921606155483,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.992333077769259,66.12363774345388,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.992166405546851,66.11805973599785,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.991999733324445,66.11248203917808,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.991833061102037,66.10690465298586,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.991666388879629,66.10132757741252,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.991499716657222,66.09575081244942,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.991333044434814,66.09017435808788,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.991166372212407,66.08459821431927,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.99099969999,66.07902238113485,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.990833027767592,66.07344685852598,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9906663555451845,66.06787164648401,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.990499683322778,66.06229674500028,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.99033301110037,66.05672215406608,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9901663388779625,66.05114787367275,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.989999666655555,66.04557390381164,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.989832994433148,66.04000024447409,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9896663222107405,66.0344268956514,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.989499649988333,66.0288538573349,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.989332977765925,66.02328112951595,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.9891663055435185,66.0177087121859,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.988999633321111,66.01213660533601,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.988832961098703,66.00656480895766,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.988666288876296,66.00099332304217,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.988499616653889,65.9954221475809,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.988332944431481,65.98985128256511,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.988166272209074,65.9842807279862,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.987999599986666,65.97871048383548,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
4.987832927764259,65.9731405501043,-0.6899147555635019,0.0,3.982385167699055e-12,-0.6899147555635019,
