phi,V,sigma,residual
0.17656565656565656,0.7649680393340818,0.09000382678034612,0.04799878195635243
0.1804040404040404,0.6400133207292079,0.09115477539143031,-0.09672103548293631
0.18424242424242424,0.8309633272850414,0.09223601150339472,0.0752186958352632
0.18808080808080807,0.7740781198910726,0.09324711332321779,0.00016757690677116077
0.1919191919191919,0.6730508774616312,0.09418789103930165,-0.11818128102600733
0.19575757575757577,0.8574621298032302,0.0950583592389396,0.0497162659414474
0.1995959595959596,0.7848030212237136,0.09585872792198032,-0.038534830444197254
0.20343434343434344,0.7885122277918962,0.09658937672604842,-0.04962480423825533
0.20727272727272728,0.8914978636318175,0.0972508523584673,0.03946369843108499
0.2111111111111111,0.6265138674672173,0.09784384820610273,-0.23851688405136195
0.21494949494949495,0.7214951988499272,0.09836919749355214,-0.1556010325506636
0.21878787878787878,0.8105094329039111,0.09882786155945625,-0.07774917183021246
0.22262626262626262,0.8817399150373552,0.0992209298740574,-0.016677831582717406
0.22646464646464645,0.7946095953473861,0.0995496049974075,-0.11311679693084264
0.23030303030303031,0.7644033095788683,0.09981519828523806,-0.1516193192634835
0.23414141414141415,0.760983843312893,0.10001912941517074,-0.16227181195793272
0.23797979797979799,0.8561576962987938,0.10016291902807284,-0.07346670268294353
0.24181818181818182,0.9365595005692097,0.1002481818793763,0.0017071971294122523
0.24565656565656566,0.7238168892741695,0.10027663298101658,-0.215374096876215
0.2494949494949495,0.6603536480190125,0.10025007268478694,-0.2821322596997128
0.25333333333333335,0.8382040977797758,0.10017039398958257,-0.1065333777164511
0.25717171717171716,0.8282654276480582,0.10003957614358043,-0.11780105164647636
0.261010101010101,0.7736342868707767,0.09985968339483471,-0.17269843097323412
0.26484848484848483,0.9227331612279487,0.09963286414813044,-0.02273596706689751
0.2686868686868687,0.9385922706237482,0.09936134984681631,-0.005058238155767558
0.2725252525252525,0.7991292981558593,0.09904745364351189,-0.14163694478157662
0.27636363636363637,0.8169114693686554,0.09869356897892459,-0.12007023480816903
0.2802020202020202,0.9023989049002372,0.09830217073610581,-0.029692817290369433
0.28404040404040404,0.7993985149457473,0.09787581449054802,-0.1269526727206599
0.2878787878787879,0.6993777604512823,0.09741713454484127,-0.2201815446789196
0.2917171717171717,0.8238241686023657,0.09692884592692122,-0.087899776685053
0.29555555555555557,0.7371744783084649,0.09641374570796177,-0.16578866035585804
0.2993939393939394,0.8492301387158357,0.09587470987289884,-0.043980534641919644
0.30323232323232324,0.7633229666635484,0.09531469903645078,-0.11912504068312202
0.30707070707070705,0.7867574717935637,0.09473675641538147,-0.08397045155540117
0.3109090909090909,0.84658974886303,0.09414401128699859,-0.01144203614969097
0.3147474747474747,0.778873133401422,0.09353968156494791,-0.0657143867328267
0.3185858585858586,0.7243733291823726,0.09292707728120728,-0.10589694765951496
0.32242424242424245,0.6830494669841418,0.09230960551188357,-0.13192161556990145
0.32626262626262625,0.9263892528015332,0.09169077616321611,0.12762186720735957
0.3301010101010101,0.8620004093451576,0.09107421016751294,0.08030870810853308
0.3339393939393939,0.6178753991600174,0.09046364987242524,-0.14601412783740153
0.3377777777777778,0.6521079451657583,0.08986297266071516,-0.09315534815831494
0.3416161616161616,0.7917491876115628,0.08927620876773838,0.06585738460330182
0.34545454545454546,0.6805443779007381,0.08870756475985593,-0.025140532961505313
0.34929292929292927,0.7274526707143592,0.08816145508599992,0.04270705168344868
0.35313131313131313,0.7911486446001171,0.08764254328052738,0.12798139715455403
0.356969696969697,0.7250968087653519,0.08715580089395243,0.08414363004669767
0.3608080808080808,0.6971767961005451,0.08670658719376921,0.07930759818894273
0.36464646464646466,0.6625356294405595,0.08630076811586239,0.0682154786265855
0.36848484848484847,0.6916092415084746,0.08594489397975177,0.12156487692415718
0.37232323232323233,0.7284829499558134,0.08564649457231213,0.1832465138874162
0.37616161616161614,0.8406812147266947,0.08541461568541281,0.3207670812116993
0.38,0.7814146579011014,0.08526101790813952,0.2875075557084575
